Date,Time,PAR (raw),Datetime (CDT),PAR (calc),,Serial #:,5953
10/6/22,18:11:21,11835,10/6/2022 13:11:21,448.4152899,,,
10/6/22,18:11:22,11765,10/6/2022 13:11:22,424.1154334,,,
10/6/22,18:26:13,11088,10/6/2022 13:26:13,247.4405894,,,
10/6/22,18:26:14,11109,10/6/2022 13:26:14,251.6111266,,,
10/6/22,18:26:15,11027,10/6/2022 13:26:15,235.7141005,,,
10/6/22,18:26:16,11140,10/6/2022 13:26:16,257.8964491,,,
10/6/22,18:26:17,11116,10/6/2022 13:26:17,253.0168682,,,
10/6/22,18:26:18,11099,10/6/2022 13:26:18,249.6164617,,,
10/6/22,18:26:19,11121,10/6/2022 13:26:19,254.0257753,,,
10/6/22,18:26:20,11088,10/6/2022 13:26:20,247.4405894,,,
10/6/22,18:26:22,11148,10/6/2022 13:26:22,259.5437995,,,
10/6/22,18:26:23,11129,10/6/2022 13:26:23,255.6484012,,,
10/6/22,18:41:14,10968,10/6/2022 13:41:14,224.9010631,,,
10/6/22,18:41:15,10960,10/6/2022 13:41:15,223.4735936,,,
10/6/22,18:41:16,10919,10/6/2022 13:41:16,216.2987816,,,
10/6/22,18:41:17,10959,10/6/2022 13:41:17,223.2957981,,,
10/6/22,18:41:18,10974,10/6/2022 13:41:18,225.9776458,,,
10/6/22,18:41:19,11004,10/6/2022 13:41:19,231.4383574,,,
10/6/22,18:41:20,10951,10/6/2022 13:41:20,221.8785174,,,
10/6/22,18:41:21,10964,10/6/2022 13:41:21,224.1861922,,,
10/6/22,18:41:23,10982,10/6/2022 13:41:23,227.4211103,,,
10/6/22,18:41:24,10980,10/6/2022 13:41:24,227.0593821,,,
10/6/22,18:56:15,11377,10/6/2022 13:56:15,311.4348742,,,
10/6/22,18:56:16,11494,10/6/2022 13:56:16,341.8296184,,,
10/6/22,18:56:17,11622,10/6/2022 13:56:17,378.490008,,,
10/6/22,18:56:18,11395,10/6/2022 13:56:18,315.9287563,,,
10/6/22,18:56:19,11373,10/6/2022 13:56:19,310.4449468,,,
10/6/22,18:56:20,11386,10/6/2022 13:56:20,313.6737676,,,
10/6/22,18:56:21,11261,10/6/2022 13:56:21,283.9686897,,,
10/6/22,18:56:22,11365,10/6/2022 13:56:22,308.4745217,,,
10/6/22,18:56:24,11344,10/6/2022 13:56:24,303.3614551,,,
10/6/22,18:56:25,11226,10/6/2022 13:56:25,276.1673226,,,
10/6/22,19:11:16,10907,10/6/2022 14:11:16,214.2427478,,,
10/6/22,19:11:17,10960,10/6/2022 14:11:17,223.4735936,,,
10/6/22,19:11:18,10885,10/6/2022 14:11:18,210.5239777,,,
10/6/22,19:11:19,10889,10/6/2022 14:11:19,211.1952834,,,
10/6/22,19:11:20,10958,10/6/2022 14:11:20,223.1181441,,,
10/6/22,19:11:21,10895,10/6/2022 14:11:21,212.2062577,,,
10/6/22,19:11:22,10894,10/6/2022 14:11:22,212.0374265,,,
10/6/22,19:11:23,10864,10/6/2022 14:11:23,207.0344735,,,
10/6/22,19:11:25,10878,10/6/2022 14:11:25,209.3543232,,,
10/6/22,19:11:26,10820,10/6/2022 14:11:26,199.9095497,,,
10/6/22,19:26:17,11635,10/6/2022 14:26:17,382.4265398,,,
10/6/22,19:26:18,11532,10/6/2022 14:26:18,352.3261223,,,
10/6/22,19:26:19,11625,10/6/2022 14:26:19,379.3948266,,,
10/6/22,19:26:20,11767,10/6/2022 14:26:20,424.7910916,,,
10/6/22,19:26:21,11789,10/6/2022 14:26:21,432.2947519,,,
10/6/22,19:26:22,11672,10/6/2022 14:26:22,393.8560454,,,
10/6/22,19:26:23,11795,10/6/2022 14:26:23,434.3641111,,,
10/6/22,19:26:24,11755,10/6/2022 14:26:24,420.7532286,,,
10/6/22,19:26:26,11821,10/6/2022 14:26:26,443.4464121,,,
10/6/22,19:26:27,11569,10/6/2022 14:26:27,362.8560226,,,
10/6/22,19:41:18,11010,10/6/2022 14:41:18,232.5462336,,,
10/6/22,19:41:19,11118,10/6/2022 14:41:19,253.4199493,,,
10/6/22,19:41:20,11015,10/6/2022 14:41:20,233.4735138,,,
10/6/22,19:41:21,11065,10/6/2022 14:41:21,242.9521332,,,
10/6/22,19:41:22,11078,10/6/2022 14:41:22,245.4789868,,,
10/6/22,19:41:23,11097,10/6/2022 14:41:23,249.2194303,,,
10/6/22,19:41:24,11053,10/6/2022 14:41:24,240.6427453,,,
10/6/22,19:41:25,10999,10/6/2022 14:41:25,230.5191601,,,
10/6/22,19:41:27,11087,10/6/2022 14:41:27,247.2437258,,,
10/6/22,19:41:28,11077,10/6/2022 14:41:28,245.2836838,,,
10/6/22,19:56:19,11450,10/6/2022 14:56:19,330.0658287,,,
10/6/22,19:56:20,11328,10/6/2022 14:56:20,299.5227453,,,
10/6/22,19:56:21,11370,10/6/2022 14:56:21,309.7045667,,,
10/6/22,19:56:22,11338,10/6/2022 14:56:22,301.9162072,,,
10/6/22,19:56:23,11410,10/6/2022 14:56:23,319.7231528,,,
10/6/22,19:56:24,11279,10/6/2022 14:56:24,288.0662456,,,
10/6/22,19:56:25,11361,10/6/2022 14:56:25,307.4940041,,,
10/6/22,19:56:26,11361,10/6/2022 14:56:26,307.4940041,,,
10/6/22,19:56:28,11440,10/6/2022 14:56:28,327.4492087,,,
10/6/22,19:56:29,11296,10/6/2022 14:56:29,291.9904353,,,
10/6/22,20:11:20,11378,10/6/2022 15:11:20,311.6828489,,,
10/6/22,20:11:21,11159,10/6/2022 15:11:21,261.8261015,,,
10/6/22,20:11:22,11379,10/6/2022 15:11:22,311.931021,,,
10/6/22,20:11:23,11279,10/6/2022 15:11:23,288.0662456,,,
10/6/22,20:11:24,11163,10/6/2022 15:11:24,262.6609962,,,
10/6/22,20:11:25,11374,10/6/2022 15:11:25,310.6921333,,,
10/6/22,20:11:26,11333,10/6/2022 15:11:26,300.717095,,,
10/6/22,20:11:27,11226,10/6/2022 15:11:27,276.1673226,,,
10/6/22,20:11:29,11253,10/6/2022 15:11:29,282.1663121,,,
10/6/22,20:11:30,11297,10/6/2022 15:11:30,292.2229277,,,
10/6/22,20:26:21,11133,10/6/2022 15:26:21,256.4635968,,,
10/6/22,20:26:22,11203,10/6/2022 15:26:22,271.157777,,,
10/6/22,20:26:23,11131,10/6/2022 15:26:23,256.0556746,,,
10/6/22,20:26:24,11185,10/6/2022 15:26:24,267.3007331,,,
10/6/22,20:26:25,11123,10/6/2022 15:26:25,254.4304637,,,
10/6/22,20:26:26,11233,10/6/2022 15:26:26,277.7102588,,,
10/6/22,20:26:27,11181,10/6/2022 15:26:27,266.4510906,,,
10/6/22,20:26:28,11052,10/6/2022 15:26:28,240.4512901,,,
10/6/22,20:26:30,11084,10/6/2022 15:26:30,246.6540743,,,
10/6/22,20:26:31,11283,10/6/2022 15:26:31,288.9848132,,,
10/6/22,20:41:22,10860,10/6/2022 15:41:22,206.3763934,,,
10/6/22,20:41:23,10951,10/6/2022 15:41:23,221.8785174,,,
10/6/22,20:41:24,10953,10/6/2022 15:41:24,222.231992,,,
10/6/22,20:41:25,10973,10/6/2022 15:41:25,225.7978582,,,
10/6/22,20:41:26,10853,10/6/2022 15:41:26,205.2297825,,,
10/6/22,20:41:27,11058,10/6/2022 15:41:27,241.6023105,,,
10/6/22,20:41:28,10964,10/6/2022 15:41:28,224.1861922,,,
10/6/22,20:41:29,10921,10/6/2022 15:41:29,216.6433671,,,
10/6/22,20:41:31,11004,10/6/2022 15:41:31,231.4383574,,,
10/6/22,20:41:32,10869,10/6/2022 15:41:32,207.8600254,,,
10/6/22,20:56:23,10660,10/6/2022 15:56:23,176.0060636,,,
10/6/22,20:56:24,10518,10/6/2022 15:56:24,157.1967758,,,
10/6/22,20:56:25,10524,10/6/2022 15:56:25,157.9492637,,,
10/6/22,20:56:26,10525,10/6/2022 15:56:26,158.0750281,,,
10/6/22,20:56:27,10463,10/6/2022 15:56:27,150.4638698,,,
10/6/22,20:56:28,10520,10/6/2022 15:56:28,157.4472059,,,
10/6/22,20:56:29,10637,10/6/2022 15:56:29,172.8133962,,,
10/6/22,20:56:30,10544,10/6/2022 15:56:30,160.483669,,,
10/6/22,20:56:32,10792,10/6/2022 15:56:32,195.5037114,,,
10/6/22,20:56:33,10875,10/6/2022 15:56:33,208.8550341,,,
10/6/22,21:11:24,10638,10/6/2022 16:11:24,172.9509959,,,
10/6/22,21:11:25,10796,10/6/2022 16:11:25,196.1271214,,,
10/6/22,21:11:26,10760,10/6/2022 16:11:26,190.5872415,,,
10/6/22,21:11:27,10726,10/6/2022 16:11:27,185.4988913,,,
10/6/22,21:11:28,10812,10/6/2022 16:11:28,198.6407038,,,
10/6/22,21:11:29,10725,10/6/2022 16:11:29,185.3513085,,,
10/6/22,21:11:30,10721,10/6/2022 16:11:30,184.7621505,,,
10/6/22,21:11:31,10858,10/6/2022 16:11:31,206.0481382,,,
10/6/22,21:11:33,10687,10/6/2022 16:11:33,179.8293202,,,
10/6/22,21:11:34,10637,10/6/2022 16:11:34,172.8133962,,,
10/6/22,21:26:25,10446,10/6/2022 16:26:25,148.4417188,,,
10/6/22,21:26:26,10513,10/6/2022 16:26:26,156.5724417,,,
10/6/22,21:26:27,10507,10/6/2022 16:26:27,155.8265131,,,
10/6/22,21:26:28,10484,10/6/2022 16:26:28,152.9998934,,,
10/6/22,21:26:29,10430,10/6/2022 16:26:29,146.56335,,,
10/6/22,21:26:30,10490,10/6/2022 16:26:30,153.7322912,,,
10/6/22,21:26:31,10412,10/6/2022 16:26:31,144.4785812,,,
10/6/22,21:26:32,10509,10/6/2022 16:26:32,156.0747603,,,
10/6/22,21:26:34,10475,10/6/2022 16:26:34,151.9078337,,,
10/6/22,21:26:35,10511,10/6/2022 16:26:35,156.323403,,,
10/6/22,21:41:26,9950,10/6/2022 16:41:26,100.0247906,,,
10/6/22,21:41:27,9953,10/6/2022 16:41:27,100.2639099,,,
10/6/22,21:41:28,10009,10/6/2022 16:41:28,104.833891,,,
10/6/22,21:41:29,9906,10/6/2022 16:41:29,96.58251835,,,
10/6/22,21:41:30,10042,10/6/2022 16:41:30,107.6238563,,,
10/6/22,21:41:31,9996,10/6/2022 16:41:31,103.7547767,,,
10/6/22,21:41:32,9952,10/6/2022 16:41:32,100.18414,,,
10/6/22,21:41:33,10042,10/6/2022 16:41:33,107.6238563,,,
10/6/22,21:41:34,9912,10/6/2022 16:41:34,97.04485085,,,
10/6/22,21:41:36,10045,10/6/2022 16:41:36,107.881142,,,
10/6/22,21:56:27,10135,10/6/2022 16:56:27,115.8924409,,,
10/6/22,21:56:28,10152,10/6/2022 16:56:28,117.4711886,,,
10/6/22,21:56:29,10118,10/6/2022 16:56:29,114.3349108,,,
10/6/22,21:56:30,10114,10/6/2022 16:56:30,113.9714856,,,
10/6/22,21:56:31,10076,10/6/2022 16:56:31,110.5760458,,,
10/6/22,21:56:32,10068,10/6/2022 16:56:32,109.8742086,,,
10/6/22,21:56:33,10138,10/6/2022 16:56:33,116.1694935,,,
10/6/22,21:56:34,10151,10/6/2022 16:56:34,117.3777286,,,
10/6/22,21:56:36,10057,10/6/2022 16:56:36,108.9164503,,,
10/6/22,21:56:37,10062,10/6/2022 16:56:37,109.3507556,,,
10/6/22,22:11:28,9828,10/6/2022 17:11:28,90.76886266,,,
10/6/22,22:11:29,9758,10/6/2022 17:11:29,85.85005105,,,
10/6/22,22:11:30,9720,10/6/2022 17:11:30,83.29240534,,,
10/6/22,22:11:31,9836,10/6/2022 17:11:31,91.34866173,,,
10/6/22,22:11:32,9804,10/6/2022 17:11:32,89.05145241,,,
10/6/22,22:11:33,9808,10/6/2022 17:11:33,89.33541411,,,
10/6/22,22:11:34,9759,10/6/2022 17:11:34,85.91840768,,,
10/6/22,22:11:35,9785,10/6/2022 17:11:35,87.71491164,,,
10/6/22,22:11:36,9877,10/6/2022 17:11:36,94.37877345,,,
10/6/22,22:11:38,9804,10/6/2022 17:11:38,89.05145241,,,
10/6/22,22:26:29,9450,10/6/2022 17:26:29,67.18567417,,,
10/6/22,22:26:30,9466,10/6/2022 17:26:30,68.04673166,,,
10/6/22,22:26:31,9394,10/6/2022 17:26:31,64.25687647,,,
10/6/22,22:26:32,9439,10/6/2022 17:26:32,66.6000259,,,
10/6/22,22:26:33,9484,10/6/2022 17:26:33,69.02861909,,,
10/6/22,22:26:34,9416,10/6/2022 17:26:34,65.3919327,,,
10/6/22,22:26:35,9411,10/6/2022 17:26:35,65.13221738,,,
10/6/22,22:26:36,9487,10/6/2022 17:26:36,69.19363898,,,
10/6/22,22:26:37,9414,10/6/2022 17:26:37,65.28792253,,,
10/6/22,22:26:39,9422,10/6/2022 17:26:39,65.70495845,,,
10/6/22,22:41:30,9042,10/6/2022 17:41:30,48.55641413,,,
10/6/22,22:41:31,9046,10/6/2022 17:41:31,48.71124779,,,
10/6/22,22:41:32,9051,10/6/2022 17:41:32,48.90548434,,,
10/6/22,22:41:33,9057,10/6/2022 17:41:33,49.13959084,,,
10/6/22,22:41:34,9035,10/6/2022 17:41:34,48.28663855,,,
10/6/22,22:41:35,9014,10/6/2022 17:41:35,47.48627163,,,
10/6/22,22:41:36,9020,10/6/2022 17:41:36,47.71358448,,,
10/6/22,22:41:37,8988,10/6/2022 17:41:37,46.51369726,,,
10/6/22,22:41:38,8990,10/6/2022 17:41:38,46.58779822,,,
10/6/22,22:41:40,9009,10/6/2022 17:41:40,47.29767173,,,
10/6/22,22:56:31,8736,10/6/2022 17:56:31,38.06046171,,,
10/6/22,22:56:32,8746,10/6/2022 17:56:32,38.36459976,,,
10/6/22,22:56:33,8676,10/6/2022 17:56:33,36.28560226,,,
10/6/22,22:56:34,8693,10/6/2022 17:56:34,36.77990379,,,
10/6/22,22:56:35,8740,10/6/2022 17:56:35,38.18182653,,,
10/6/22,22:56:36,8737,10/6/2022 17:56:36,38.0907667,,,
10/6/22,22:56:37,8712,10/6/2022 17:56:37,37.3403312,,,
10/6/22,22:56:38,8697,10/6/2022 17:56:38,36.89718524,,,
10/6/22,22:56:39,8723,10/6/2022 17:56:39,37.66868394,,,
10/6/22,22:56:41,8763,10/6/2022 17:56:41,38.88722249,,,
10/6/22,23:11:32,8175,10/6/2022 18:11:32,24.35329349,,,
10/6/22,23:11:33,8174,10/6/2022 18:11:33,24.33391802,,,
10/6/22,23:11:34,8184,10/6/2022 18:11:34,24.52836838,,,
10/6/22,23:11:35,8170,10/6/2022 18:11:35,24.25657019,,,
10/6/22,23:11:36,8165,10/6/2022 18:11:36,24.16023105,,,
10/6/22,23:11:37,8173,10/6/2022 18:11:37,24.31455797,,,
10/6/22,23:11:38,8182,10/6/2022 18:11:38,24.4893544,,,
10/6/22,23:11:39,8191,10/6/2022 18:11:39,24.66540743,,,
10/6/22,23:11:41,8184,10/6/2022 18:11:41,24.52836838,,,
10/6/22,23:11:42,8161,10/6/2022 18:11:42,24.0834353,,,
10/6/22,23:26:33,7508,10/6/2022 18:26:33,14.32191813,,,
10/6/22,23:26:34,7496,10/6/2022 18:26:34,14.18578076,,,
10/6/22,23:26:35,7484,10/6/2022 18:26:35,14.05093744,,,
10/6/22,23:26:36,7482,10/6/2022 18:26:36,14.0285885,,,
10/6/22,23:26:37,7488,10/6/2022 18:26:37,14.09574219,,,
10/6/22,23:26:38,7502,10/6/2022 18:26:38,14.25368691,,,
10/6/22,23:26:39,7508,10/6/2022 18:26:39,14.32191813,,,
10/6/22,23:26:40,7490,10/6/2022 18:26:40,14.11819812,,,
10/6/22,23:26:41,7471,10/6/2022 18:26:41,13.90630323,,,
10/6/22,23:26:43,7475,10/6/2022 18:26:43,13.95064678,,,
10/6/22,23:41:34,6198,10/6/2022 18:41:34,5.048752044,,,
10/6/22,23:41:35,6197,10/6/2022 18:41:35,5.04473526,,,
10/6/22,23:41:36,6194,10/6/2022 18:41:36,5.032704073,,,
10/6/22,23:41:37,6194,10/6/2022 18:41:37,5.032704073,,,
10/6/22,23:41:38,6191,10/6/2022 18:41:38,5.020701578,,,
10/6/22,23:41:39,6177,10/6/2022 18:41:39,4.965067319,,,
10/6/22,23:41:40,6170,10/6/2022 18:41:40,4.937481798,,,
10/6/22,23:41:41,6176,10/6/2022 18:41:41,4.961117114,,,
10/6/22,23:41:42,6179,10/6/2022 18:41:42,4.972977166,,,
10/6/22,23:41:44,6180,10/6/2022 18:41:44,4.976936814,,,
10/6/22,23:56:35,4119,10/6/2022 18:56:35,0.965056774,,,
10/6/22,23:56:36,4123,10/6/2022 18:56:36,0.968134086,,,
10/6/22,23:56:37,4121,10/6/2022 18:56:37,0.966594205,,,
10/6/22,23:56:38,4109,10/6/2022 18:56:38,0.957406218,,,
10/6/22,23:56:39,4097,10/6/2022 18:56:39,0.948305568,,,
10/6/22,23:56:40,4106,10/6/2022 18:56:40,0.955122901,,,
10/6/22,23:56:41,4117,10/6/2022 18:56:41,0.963521787,,,
10/6/22,23:56:42,4099,10/6/2022 18:56:42,0.949816313,,,
10/6/22,23:56:44,4076,10/6/2022 18:56:44,0.932587091,,,
10/6/22,23:56:45,4086,10/6/2022 18:56:45,0.940039319,,,
10/7/22,0:11:36,63,10/6/2022 19:11:36,0.038242654,,,
10/7/22,0:11:37,57,10/6/2022 19:11:37,0.038060462,,,
10/7/22,0:11:38,57,10/6/2022 19:11:38,0.038060462,,,
10/7/22,0:11:39,57,10/6/2022 19:11:39,0.038060462,,,
10/7/22,0:11:40,57,10/6/2022 19:11:40,0.038060462,,,
10/7/22,0:11:41,57,10/6/2022 19:11:41,0.038060462,,,
10/7/22,0:11:42,57,10/6/2022 19:11:42,0.038060462,,,
10/7/22,0:11:43,57,10/6/2022 19:11:43,0.038060462,,,
10/7/22,0:11:44,57,10/6/2022 19:11:44,0.038060462,,,
10/7/22,0:11:46,57,10/6/2022 19:11:46,0.038060462,,,
10/7/22,0:26:37,53,10/6/2022 19:26:37,0.037939483,,,
10/7/22,0:26:38,53,10/6/2022 19:26:38,0.037939483,,,
10/7/22,0:26:39,53,10/6/2022 19:26:39,0.037939483,,,
10/7/22,0:26:40,53,10/6/2022 19:26:40,0.037939483,,,
10/7/22,0:26:41,53,10/6/2022 19:26:41,0.037939483,,,
10/7/22,0:26:42,53,10/6/2022 19:26:42,0.037939483,,,
10/7/22,0:26:43,54,10/6/2022 19:26:43,0.037969691,,,
10/7/22,0:26:44,54,10/6/2022 19:26:44,0.037969691,,,
10/7/22,0:26:45,54,10/6/2022 19:26:45,0.037969691,,,
10/7/22,0:26:47,54,10/6/2022 19:26:47,0.037969691,,,
10/7/22,0:41:38,53,10/6/2022 19:41:38,0.037939483,,,
10/7/22,0:41:39,53,10/6/2022 19:41:39,0.037939483,,,
10/7/22,0:41:40,53,10/6/2022 19:41:40,0.037939483,,,
10/7/22,0:41:41,53,10/6/2022 19:41:41,0.037939483,,,
10/7/22,0:41:42,53,10/6/2022 19:41:42,0.037939483,,,
10/7/22,0:41:43,53,10/6/2022 19:41:43,0.037939483,,,
10/7/22,0:41:44,53,10/6/2022 19:41:44,0.037939483,,,
10/7/22,0:41:45,53,10/6/2022 19:41:45,0.037939483,,,
10/7/22,0:41:46,54,10/6/2022 19:41:46,0.037969691,,,
10/7/22,0:41:48,54,10/6/2022 19:41:48,0.037969691,,,
10/7/22,0:56:39,53,10/6/2022 19:56:39,0.037939483,,,
10/7/22,0:56:40,53,10/6/2022 19:56:40,0.037939483,,,
10/7/22,0:56:41,53,10/6/2022 19:56:41,0.037939483,,,
10/7/22,0:56:42,53,10/6/2022 19:56:42,0.037939483,,,
10/7/22,0:56:43,53,10/6/2022 19:56:43,0.037939483,,,
10/7/22,0:56:44,53,10/6/2022 19:56:44,0.037939483,,,
10/7/22,0:56:45,53,10/6/2022 19:56:45,0.037939483,,,
10/7/22,0:56:46,53,10/6/2022 19:56:46,0.037939483,,,
10/7/22,0:56:47,54,10/6/2022 19:56:47,0.037969691,,,
10/7/22,0:56:49,54,10/6/2022 19:56:49,0.037969691,,,
10/7/22,1:11:40,53,10/6/2022 20:11:40,0.037939483,,,
10/7/22,1:11:41,53,10/6/2022 20:11:41,0.037939483,,,
10/7/22,1:11:42,53,10/6/2022 20:11:42,0.037939483,,,
10/7/22,1:11:43,53,10/6/2022 20:11:43,0.037939483,,,
10/7/22,1:11:44,53,10/6/2022 20:11:44,0.037939483,,,
10/7/22,1:11:45,53,10/6/2022 20:11:45,0.037939483,,,
10/7/22,1:11:46,53,10/6/2022 20:11:46,0.037939483,,,
10/7/22,1:11:47,53,10/6/2022 20:11:47,0.037939483,,,
10/7/22,1:11:48,53,10/6/2022 20:11:48,0.037939483,,,
10/7/22,1:11:50,53,10/6/2022 20:11:50,0.037939483,,,
10/7/22,1:26:41,53,10/6/2022 20:26:41,0.037939483,,,
10/7/22,1:26:42,53,10/6/2022 20:26:42,0.037939483,,,
10/7/22,1:26:43,53,10/6/2022 20:26:43,0.037939483,,,
10/7/22,1:26:44,53,10/6/2022 20:26:44,0.037939483,,,
10/7/22,1:26:45,53,10/6/2022 20:26:45,0.037939483,,,
10/7/22,1:26:46,53,10/6/2022 20:26:46,0.037939483,,,
10/7/22,1:26:47,53,10/6/2022 20:26:47,0.037939483,,,
10/7/22,1:26:48,53,10/6/2022 20:26:48,0.037939483,,,
10/7/22,1:26:49,53,10/6/2022 20:26:49,0.037939483,,,
10/7/22,1:26:51,53,10/6/2022 20:26:51,0.037939483,,,
10/7/22,1:41:42,53,10/6/2022 20:41:42,0.037939483,,,
10/7/22,1:41:43,53,10/6/2022 20:41:43,0.037939483,,,
10/7/22,1:41:44,53,10/6/2022 20:41:44,0.037939483,,,
10/7/22,1:41:45,53,10/6/2022 20:41:45,0.037939483,,,
10/7/22,1:41:46,53,10/6/2022 20:41:46,0.037939483,,,
10/7/22,1:41:47,53,10/6/2022 20:41:47,0.037939483,,,
10/7/22,1:41:48,53,10/6/2022 20:41:48,0.037939483,,,
10/7/22,1:41:49,53,10/6/2022 20:41:49,0.037939483,,,
10/7/22,1:41:50,53,10/6/2022 20:41:50,0.037939483,,,
10/7/22,1:41:52,53,10/6/2022 20:41:52,0.037939483,,,
10/7/22,1:56:43,53,10/6/2022 20:56:43,0.037939483,,,
10/7/22,1:56:44,53,10/6/2022 20:56:44,0.037939483,,,
10/7/22,1:56:45,53,10/6/2022 20:56:45,0.037939483,,,
10/7/22,1:56:46,53,10/6/2022 20:56:46,0.037939483,,,
10/7/22,1:56:47,53,10/6/2022 20:56:47,0.037939483,,,
10/7/22,1:56:48,53,10/6/2022 20:56:48,0.037939483,,,
10/7/22,1:56:49,53,10/6/2022 20:56:49,0.037939483,,,
10/7/22,1:56:50,53,10/6/2022 20:56:50,0.037939483,,,
10/7/22,1:56:51,53,10/6/2022 20:56:51,0.037939483,,,
10/7/22,1:56:53,53,10/6/2022 20:56:53,0.037939483,,,
10/7/22,2:11:44,53,10/6/2022 21:11:44,0.037939483,,,
10/7/22,2:11:45,53,10/6/2022 21:11:45,0.037939483,,,
10/7/22,2:11:46,53,10/6/2022 21:11:46,0.037939483,,,
10/7/22,2:11:47,53,10/6/2022 21:11:47,0.037939483,,,
10/7/22,2:11:48,53,10/6/2022 21:11:48,0.037939483,,,
10/7/22,2:11:49,53,10/6/2022 21:11:49,0.037939483,,,
10/7/22,2:11:50,53,10/6/2022 21:11:50,0.037939483,,,
10/7/22,2:11:51,53,10/6/2022 21:11:51,0.037939483,,,
10/7/22,2:11:52,53,10/6/2022 21:11:52,0.037939483,,,
10/7/22,2:11:54,53,10/6/2022 21:11:54,0.037939483,,,
10/7/22,2:26:45,53,10/6/2022 21:26:45,0.037939483,,,
10/7/22,2:26:46,53,10/6/2022 21:26:46,0.037939483,,,
10/7/22,2:26:47,53,10/6/2022 21:26:47,0.037939483,,,
10/7/22,2:26:48,53,10/6/2022 21:26:48,0.037939483,,,
10/7/22,2:26:49,53,10/6/2022 21:26:49,0.037939483,,,
10/7/22,2:26:50,53,10/6/2022 21:26:50,0.037939483,,,
10/7/22,2:26:51,53,10/6/2022 21:26:51,0.037939483,,,
10/7/22,2:26:52,53,10/6/2022 21:26:52,0.037939483,,,
10/7/22,2:26:53,53,10/6/2022 21:26:53,0.037939483,,,
10/7/22,2:26:55,53,10/6/2022 21:26:55,0.037939483,,,
10/7/22,2:41:46,53,10/6/2022 21:41:46,0.037939483,,,
10/7/22,2:41:47,53,10/6/2022 21:41:47,0.037939483,,,
10/7/22,2:41:48,53,10/6/2022 21:41:48,0.037939483,,,
10/7/22,2:41:49,53,10/6/2022 21:41:49,0.037939483,,,
10/7/22,2:41:50,53,10/6/2022 21:41:50,0.037939483,,,
10/7/22,2:41:51,53,10/6/2022 21:41:51,0.037939483,,,
10/7/22,2:41:52,53,10/6/2022 21:41:52,0.037939483,,,
10/7/22,2:41:53,53,10/6/2022 21:41:53,0.037939483,,,
10/7/22,2:41:54,53,10/6/2022 21:41:54,0.037939483,,,
10/7/22,2:41:56,53,10/6/2022 21:41:56,0.037939483,,,
10/7/22,2:56:47,53,10/6/2022 21:56:47,0.037939483,,,
10/7/22,2:56:48,53,10/6/2022 21:56:48,0.037939483,,,
10/7/22,2:56:49,53,10/6/2022 21:56:49,0.037939483,,,
10/7/22,2:56:50,53,10/6/2022 21:56:50,0.037939483,,,
10/7/22,2:56:51,53,10/6/2022 21:56:51,0.037939483,,,
10/7/22,2:56:52,53,10/6/2022 21:56:52,0.037939483,,,
10/7/22,2:56:53,53,10/6/2022 21:56:53,0.037939483,,,
10/7/22,2:56:54,53,10/6/2022 21:56:54,0.037939483,,,
10/7/22,2:56:55,53,10/6/2022 21:56:55,0.037939483,,,
10/7/22,2:56:57,53,10/6/2022 21:56:57,0.037939483,,,
10/7/22,3:11:48,53,10/6/2022 22:11:48,0.037939483,,,
10/7/22,3:11:49,53,10/6/2022 22:11:49,0.037939483,,,
10/7/22,3:11:50,53,10/6/2022 22:11:50,0.037939483,,,
10/7/22,3:11:51,53,10/6/2022 22:11:51,0.037939483,,,
10/7/22,3:11:52,53,10/6/2022 22:11:52,0.037939483,,,
10/7/22,3:11:53,53,10/6/2022 22:11:53,0.037939483,,,
10/7/22,3:11:54,53,10/6/2022 22:11:54,0.037939483,,,
10/7/22,3:11:55,53,10/6/2022 22:11:55,0.037939483,,,
10/7/22,3:11:56,53,10/6/2022 22:11:56,0.037939483,,,
10/7/22,3:11:58,53,10/6/2022 22:11:58,0.037939483,,,
10/7/22,3:26:49,53,10/6/2022 22:26:49,0.037939483,,,
10/7/22,3:26:50,53,10/6/2022 22:26:50,0.037939483,,,
10/7/22,3:26:51,53,10/6/2022 22:26:51,0.037939483,,,
10/7/22,3:26:52,53,10/6/2022 22:26:52,0.037939483,,,
10/7/22,3:26:53,53,10/6/2022 22:26:53,0.037939483,,,
10/7/22,3:26:54,53,10/6/2022 22:26:54,0.037939483,,,
10/7/22,3:26:55,53,10/6/2022 22:26:55,0.037939483,,,
10/7/22,3:26:56,53,10/6/2022 22:26:56,0.037939483,,,
10/7/22,3:26:57,53,10/6/2022 22:26:57,0.037939483,,,
10/7/22,3:26:59,53,10/6/2022 22:26:59,0.037939483,,,
10/7/22,3:41:50,53,10/6/2022 22:41:50,0.037939483,,,
10/7/22,3:41:51,53,10/6/2022 22:41:51,0.037939483,,,
10/7/22,3:41:52,53,10/6/2022 22:41:52,0.037939483,,,
10/7/22,3:41:53,53,10/6/2022 22:41:53,0.037939483,,,
10/7/22,3:41:54,53,10/6/2022 22:41:54,0.037939483,,,
10/7/22,3:41:55,53,10/6/2022 22:41:55,0.037939483,,,
10/7/22,3:41:56,53,10/6/2022 22:41:56,0.037939483,,,
10/7/22,3:41:57,53,10/6/2022 22:41:57,0.037939483,,,
10/7/22,3:41:58,53,10/6/2022 22:41:58,0.037939483,,,
